fire,full_text,media_link,place,created_at
Kincade,"I got called an ""idiot"" here on twitter for suggesting evacuating all the way to the coast was overkill. Glad to see I wasn't alone. #KincadeFire https://t.co/jIFOHFgGP9",,,2019-10-31 20:50:14
Kincade,"#KincadeFire's destructive toll on Sonoma wineries, vintners https://t.co/WsjZfYD3Ob via @mercnews",,,2019-10-31 20:52:00
Kincade,"Recent conditions have given firefighters a chance to gain ground on the #KincadeFire and @CAL_FIRE hopes to have it fully contained by Nov. 7.
https://t.co/s4S9iuJn1L",,,2019-10-31 20:54:25
Kincade,@Jasamsdestiny Thanks a bunch! I know they dug alot of fire breaks along MW Springs. SR is breathing a sigh of relief that they were aggressive to stop a Tubbs repeat. Surrounding areas still in evac warning are monitoring Pepperwood/Shiloh Rdg. Looks good though. 😊#Kincadefire,,,2019-10-31 20:55:15
Kincade,Hope #Cloverdale farmers were fed as well #KincadeFire https://t.co/dq7ezGqbMX,,,2019-10-31 20:55:33
Kincade,#Washington represents to #KincadeFire - so much appreciation and to #Oregon &amp; #Utah as well,,,2019-10-31 20:58:16
Kincade,Searching for evacuation shelters or warming centers in @CountyofSonoma related to the #KincadeFire? Visit https://t.co/G370llENqL,,,2019-10-31 20:59:07
Kincade,"Almost immediately after the #KincadeFire broke out the night of Oct. 23 in northern Sonoma County, chefs from near and far sprung into action. Here's how they've been helping. https://t.co/5BgnX1QHZN",,,2019-10-31 21:00:00
Kincade,My stove is rigged! #KincadeFire #GettyFire #EasyFire #HillsideFire #👌🏾 https://t.co/2bMzwM9pUm,https://twitter.com/Rational3chad/status/1190010566238191623/photo/1,,2019-10-31 21:00:02
Kincade,@Sikhs_Humanity serving at the Petaluma Veterans Hall last night. They prepared and served dinner to #KincadeFire evacuees and first responders. Wow! Thank you again to Sikh’s for Humanity for all of their support and generosity! #DoingTheMostGood #TeamWork https://t.co/SeaEYcD1Hn,https://twitter.com/salarmydeloro/status/1190010783083708422/photo/1,,2019-10-31 21:00:54
Kincade,Update: Pockets of unhealthy air fouled by #KincadeFire smoke prompt Spare the Air alert for Bay Area #SonomaCounty @NorthBayNews @pressreno @CAL_FIRE @NWSBayArea https://t.co/QRFG0360Lt,,,2019-10-31 21:01:03
Kincade,"YEY!  This Girl has Happily been Reunited with her Family!!  Her name is Cocoa! 

#KincadeFirePets #KincadeFire #SonomaFire #SonomaStrong #SantaRosa #Windsor #SantaRosa #Healdsburg @ChaliceGarden @Jasamsdestiny @BCWildfireWkly https://t.co/ZarW3LJU74",,,2019-10-31 21:01:10
Kincade,"One of the most beautiful parts of disaster that never fails to move me is how this community shows up to support each other and the most vulnerable among us through tough times, again and again. 
#KincadeFire
#SonomaFire
#SonomaCounty 
#SonomaStrong
(#KincaidFire ) https://t.co/WHWxykXMMp",,,2019-10-31 21:02:13
Kincade,"via EpiscopalRelief: Press Release| Episcopal Relief &amp; Development Partners with norcalepiscopal  to Provide Emergency Assistance to the Wildfires in Northern California 

#KincadeFire #CaliforniaWildfires #EpiscoRelief #LastingChange #EpiscopalRelief

https://t.co/5SPFXOCAee",,,2019-10-31 21:03:23
Kincade,"Moving on....they have drones flying today.    One is out by Soda Rock snapping pics of the burned area, the vineyards etc.    [They alerted air ops it was up so they wouldn't have any of the helo's running in to it...]

#kincadefires #KincadeFire #SonomaCounty #Napa #LakeCounty",,,2019-10-31 21:03:41
Kincade,"RT WineSpectator: Almost immediately after the #KincadeFire broke out the night of Oct. 23 in northern Sonoma County, chefs from near and far sprung into action. Here's how they've been helping. https://t.co/a9zh3M9pt9",,,2019-10-31 21:05:33
Kincade,Nonprofits have geared up quickly over the last week to help evacuees and first responders from the #KincadeFire in California. https://t.co/04IXytLnyq @WCKitchen @LatinoCommFdn,,,2019-10-31 21:06:09
Kincade,"#California #CaliforniaFires #californiawildfires #power #Kincade #KincadeFire #SantaAnaWinds 
350,000 still without power in wildfire-weary California; winds finally dying down for now
https://t.co/2dxrnWexHL",,,2019-10-31 21:07:12
Kincade,"Great reminders of how we must be gentle with ourselves and those around us in the wake of trauma from the #CaliforniaFires, while being #SonomaStrong in our fight and our recovery. 
#BeKind
#HaveCompassion
#BeGentle
#KincadeFire
#SonomaCounty 
#CAWildfires 
#TickFire 
#GettyFire https://t.co/0FLQTgHUlW",https://twitter.com/daisypl/status/1190012518330011648/photo/1,,2019-10-31 21:07:48
Kincade,Prevent your home from burning down in a #wildfire with this gas powered class a foam Home Firefighting system. https://t.co/9thH7VlspB #GettyFire #easyfire #KincadeFire #brushfire #BeverlyHills #SonomaFire #RedFlagWarning #cawx #lawx #LosAngeles #CAWildfires #firefighter #malibu https://t.co/8ZoYuCizf6,https://twitter.com/JJSFireSupply/status/1190012593072685062/photo/1,,2019-10-31 21:08:06
Kincade,"Now that the lights are back on, it’s so much easier to tackle MFA reading after dark! Thank you to all of you who checked in with @tricoastie and me during the #Kincadefire. During five days without hot water,… https://t.co/OQhdEwPCgX",,,2019-10-31 21:08:19
Kincade,"Appreciate the positive CS, but I really don't want to be THAT guy... More said with bemusement and a wry smile as we finally have power on [#KincadeFire]... If you want to be awesome, maybe donate some stuff to first responders or shelters. I'm good! [as are your cookies...] https://t.co/SVx5UpWBMk",,,2019-10-31 21:08:26
Kincade,All evacuation warnings in Lake County related to the #KincadeFire have been lifted! https://t.co/9zfuIxKYP0,,,2019-10-31 21:08:45
Kincade,"Barham South is really socked in by smoke now.   Earlier when I looked at the cams it was just Helena and Sonoma, but the really thick haze is now spreading.

#kincadefires #KincadeFire #SonomaCounty #Napa #LakeCounty",,,2019-10-31 21:09:05
Kincade,Thank you to the firefighters working to contain #KincadeFire – and to our @SutterHealth Santa Rosa team and staff across our network keeping patients safe and cared for during this difficult time. You can view status updates on Sutter locations here: https://t.co/SSPa67Am5x,,,2019-10-31 21:10:50
Kincade,"Still dropping on the slop over on the heel, and they're also doing drops on one of the shoulders.   Air ops is cautioning there's crews working in both areas, so do several recons before they drop.  [that 1s water drop]

#kincadefires #KincadeFire #SonomaCounty #Napa #LakeCounty",,,2019-10-31 21:11:53
Kincade,"Want to know how you can help victims of the #KincadeFire ? Check the link below!

https://t.co/Xg7k9f4Hzr",,,2019-10-31 21:14:03
Kincade,"Sky cranes working the slop over too.  He said he's gonna try and knock out the rest of the 'smokes'.   And another is coming in with a retardant drop.

#kincadefires #KincadeFire #SonomaCounty #Napa #LakeCounty",,,2019-10-31 21:15:02
Kincade,"They are really putting on an airshow today.
#kincadefires #KincadeFire #SonomaCounty #Napa #LakeCounty",,,2019-10-31 21:15:34
Kincade,Heroes! Proud @WCKitchen could host a Halloween lunch today for first responders working on the #KincadeFire 🎃 👻 Thankfully the fire is now more contained &amp; many people are starting to get back to their homes... https://t.co/B8avRfTbQW,https://twitter.com/chefjoseandres/status/1190014946161156096/photo/1,,2019-10-31 21:17:27
Kincade,"Please take note of resources for Healdsburg, Cloverdale and surrounding communities. #KincadeFire #SonomaCounty James Gore @Corazonhealdsburg https://t.co/TarpUqMoRF",,,2019-10-31 21:18:30
Kincade,More #KincadeFire evacuation warnings have been lifted! https://t.co/d7oHRfwiOf,,,2019-10-31 21:19:03
Kincade,You might say we dressed up as a traveling circus this week. Safe &amp; sound &amp; back home from the #KincadeFire with 🐶 🐶 🐈 🐈 🐈 🦎 https://t.co/UxQOAq341p,https://twitter.com/Tessa_M_Hill/status/1190015412752269314/photo/1,,2019-10-31 21:19:18
Kincade,"I’ve joined forces with @Compass  and COMPASS CARES via @benevity to raise money for the extraordinary @chefjoseandres and @WCKitchen Please join me, even a tiny donation goes a long way #KincadeFire  #ChefsForCalifornia https://t.co/JsBBe8q5eo",,"Mill Valley, CA",2019-10-31 21:20:30
Kincade,"#KincadeFire Update: CAL FIRE says evacuation warnings have been lifted in Zones 21, 31, 32, 33 and 34 https://t.co/cEzM19ziDm",,,2019-10-31 21:20:41
Kincade,BREAKING: Evacuation warnings lifted in parts of Sonoma and Napa counties as fire crews continue to get a handle on the #KincadeFire - KRON-TV,,,2019-10-31 21:21:09
Kincade,"PLEASE POST your #KincadeFire Lost/Found Animals under  #KincadeFirePets. Also Join FB Lst/Fnd KincadeFire Grp who try to match Fnd w/Lst.  https://t.co/jGjZWvEbZY 

#RohnertPark #KincadeFire #KincadeFirePets #SonomaCounty #SonomaStrong @ChaliceGarden @Barbi_Twins @Jr3597 @Jr3597",,,2019-10-31 21:21:13
Kincade,"PLEASE POST your #KincadeFire Lost/Found Animals under  #KincadeFirePets. Also Join FB Lst/Fnd KincadeFire Grp who try to match Fnd w/Lst.  https://t.co/jGjZWvEbZY 

#RohnertPark #KincadeFire #KincadeFirePets #SonomaCounty #SonomaStrong @ChaliceGarden @Barbi_Twins @Jr3597 @Jr3597",,,2019-10-31 21:21:13
Kincade,Truth. #DutcherCrossingWinery #Halloween #KincadeFire #SonomaStrong #SonomaCounty https://t.co/jjh5Oaow7g,https://twitter.com/DutcherCrossing/status/1190016349080186882/photo/1,,2019-10-31 21:23:01
Kincade,"@chefjoseandres @WCKitchen @Cal_OES @GavinNewsom @CAL_FIRE @CALFIRELNU @SantaRosaFire @CityofSantaRosa @CAgovernor @CountyofSonoma Happy Halloween, @chefjoseandres &amp; @WCKitchen! 🍁🎃🍁 It means so much to ALL of us in No. CA that you are feeding our 1st Responder heroes' bodies &amp; souls (&amp; #KincadeFire evacuees', too). No. CA ❤'s &amp; appreciates you all SO MUCH! #ChefsForCalifornia",,,2019-10-31 21:27:19
Kincade,OUTBOUND: Tamiflu for evacuees of the #KincadeFire. @CAPublicHealth https://t.co/V7k7kVHr0Z https://t.co/BGBL2SVc1k,https://twitter.com/DirectRelief/status/1190018227520208896/photo/1,,2019-10-31 21:30:29
Kincade,"Yeah!!   *happy dance*   Air ops said it's looking good &amp; they'll probably decrease air attack tomorrow.

#kincadefires #KincadeFire #SonomaCounty #Napa #LakeCounty",,,2019-10-31 21:34:59
Kincade,Some #KincadeFire humor: https://t.co/qoGvrS416q,,,2019-10-31 21:35:22
Kincade,"JUST IN: More #KincadeFire evacuation warnings lifted in parts of Napa and Sonoma counties, Cal Fire says. https://t.co/qvwe2i1SGM",,,2019-10-31 21:36:37
Kincade,Scenes from today's special Halloween lunch for the first responders on the front lines of the #KincadeFire! We're honored to be here do our small part to support their efforts. Thank you! 🙏 #ChefsForCalifornia https://t.co/fXOL5TCmmx,https://twitter.com/WCKitchen/status/1190020005561286666/photo/1,,2019-10-31 21:37:33
Kincade,"More Ways to #Help #Wildfire victims. #Volunteer #Donate T me of thousands of #Kincadefire #evacuees will spend #Halloween in #shelters
❤️ https://t.co/CvrbGXIl38 https://t.co/pFradbq4fy
❤️ https://t.co/yrYJix2VJ7 https://t.co/Q2Y4pFMlmz
❤️ Donate #blood: https://t.co/FAUwVRv7B4 https://t.co/TxfAZHQ3JR",https://twitter.com/jeanquan/status/1190020262600818694/photo/1,Sonoma California,2019-10-31 21:38:34
Kincade,Looking at the cameras on https://t.co/sag8qhnvl2 there are no big plumes of smoke today 🤞 #KincadeFire,,,2019-10-31 21:40:20
Kincade,"He really is a great lead plane.   He tells them not to infringe on the drones space, [they're working interior], &amp; the high tension lines over in fox trots.   Pretty much ""stay along the fires edge &amp; you'll be fine"".

#kincadefires #KincadeFire #SonomaCounty #Napa #LakeCounty",,,2019-10-31 21:41:17
Kincade,Look back through the timeline of the #KincadeFire from the beginning. We’ll take you through all the moments of the fire in Sonoma County right here —&gt; https://t.co/n4kIKmwDhn https://t.co/3cnIhBmMyZ,https://twitter.com/DustinABC7/status/1190021080267800579/photo/1,,2019-10-31 21:41:49
Kincade,"High up on Burned Mountain, adjacent to a decommissioned geothermal plant sits a PG&amp;E transmission tower. During high winds, a jumper failed &amp; 7 min later the #KincadeFire was first reported.

Here's the tower Cal Fire investigators are probing @superkazi

https://t.co/avW4XCFrZD",,,2019-10-31 21:46:08
Kincade,"Also can’t seem to pull over quick enough to capture the THANK YOU FIREFIGHTERS signs, but let me tell you, they are everywhere! I’ll try to stop at the next one I see #KincadeFire",,"California, USA",2019-10-31 21:46:59
Kincade,"Spending time at #SonomaFamilyMeal kitchen in Petaluma today. Locals feeding locals during the #KincadeFire. Founded by @biteclubeats in 2017 to feed families displaced by the #tubbsfire. Over 160,000 meals served to #SonomaCounty families. https://t.co/vUmpRVo8sl #foodislove https://t.co/hIPlwbncCZ",https://twitter.com/SherryHuss/status/1190022792441450497/photo/1,,2019-10-31 21:48:37
Kincade,"Are you searching for evacuation shelters or warming centers in 
@CountyofSonoma related to the #KincadeFire? Visit https://t.co/y6BhzuMygZ

From: @Cal_OES",,,2019-10-31 21:48:39
Kincade,Scott Newman looks down at a sign advertising a community gathering related to fire recovery. Except it’s not the #KincadeFire. It was the Tubbs fire from two years ago. Newman lost six homes on the family property along Highway 128 in the Kincade Fire. https://t.co/SZnOxXxVym,https://twitter.com/tylersilvy/status/1190022855314038784/photo/1,,2019-10-31 21:48:52
Kincade,"Drone:  ""Soda Rock Winery operations has been completed""

#kincadefires #KincadeFire #SonomaCounty #Napa #LakeCounty",,,2019-10-31 21:50:04
Kincade,Thank you to the @Raiders  raiderettes for stopping by base camp today #Kincadefire #onenation https://t.co/XKl3hO0h7s,https://twitter.com/alexdajet11/status/1190023948530077697/photo/1,,2019-10-31 21:53:13
Kincade,Firefighters continued to gain control of the massive #KincadeFire overnight as wind speeds dropped Thursday and residents and business owners in #SonomaCounty began cleaning up and surveying the damage. https://t.co/krq0Akgl6N #CaliforniaFires,,,2019-10-31 21:54:04
Kincade,For families that evacuated because of #Kincadefire Halloween feels a little different this year. Hundreds of families are trick or treating at an event hosted by Santa Rosa City Schools. @nbcbayarea https://t.co/iM1Ocerhz4,https://twitter.com/awolfTV/status/1190025023668576265/photo/1,,2019-10-31 21:57:29
Kincade,"@FOX40 and The Salvation Army have teamed up to help those affected by the destructive #KincadeFire in Sonoma County. Here is a clip from our interview yesterday. Thank you for having us and for #DoingTheMostGood FOX40! 

https://t.co/jvzeN01o4M",,,2019-10-31 22:00:41
